Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769003115,50,,Aggregated,24.200000,0.200000,33,57,68,79,210,1500,2000,2100,2200,2200,2200,652,13,33,158.3026400305712,5.043599987402558,2195.566800015513,19644.01380368098
1769003116,50,,Aggregated,24.200000,0.200000,33,55,68,77,200,1400,2000,2100,2200,2200,2200,680,13,33,153.00451132343903,5.043599987402558,2195.566800015513,20002.001470588235
1769003117,50,,Aggregated,24.400000,0.100000,32,54,67,75,180,1200,1900,2100,2200,2200,2200,702,14,32,149.06792136742845,5.043599987402558,2195.566800015513,20008.62962962963
1769003118,50,,Aggregated,23.900000,0.100000,31,53,66,74,170,1100,1900,2100,2200,2200,2200,731,14,31,144.45552051977654,5.043599987402558,2195.566800015513,19889.454172366623
1769003119,50,,Aggregated,24.500000,0.100000,31,53,64,72,170,1000,1900,2100,2200,2200,2200,750,14,31,141.69861373328604,5.043599987402558,2195.566800015513,19870.888
1769003120,50,,Aggregated,23.700000,0.100000,31,52,63,72,160,980,1900,2100,2200,2200,2200,774,14,31,138.4001745476456,5.043599987402558,2195.566800015513,19851.728682170542
1769003121,50,,Aggregated,24.200000,0.100000,31,51,62,70,160,850,1900,2000,2200,2200,2200,804,14,31,134.3413253729414,5.043599987402558,2195.566800015513,19930.771144278606
1769003122,50,,Aggregated,24.100000,0.100000,31,51,62,70,150,690,1900,2000,2200,2200,2200,829,14,31,131.53963799749033,5.043599987402558,2195.566800015513,20019.443908323283
1769003123,50,,Aggregated,24.100000,0.100000,31,51,62,70,150,610,1900,2000,2200,2200,2200,847,14,31,129.37264262096997,5.043599987402558,2195.566800015513,19710.820543093272
1769003124,50,,Aggregated,24.600000,0.100000,31,51,62,69,140,570,1800,2000,2200,2200,2200,878,15,31,126.02741173106556,5.043599987402558,2195.566800015513,19692.93394077449
1769003125,50,,Aggregated,24.100000,0.100000,31,51,62,68,130,490,1800,2000,2200,2200,2200,901,15,31,123.79335438385327,5.043599987402558,2195.566800015513,19694.855715871254
1769003126,50,,Aggregated,24.300000,0.100000,31,50,61,68,130,320,1800,2000,2200,2200,2200,926,15,31,121.37490939505456,5.043599987402558,2195.566800015513,19884.817494600433
1769003127,50,,Aggregated,24.500000,0.200000,31,50,61,68,130,320,1800,2000,2200,2200,2200,948,15,30,119.3774296411653,5.043599987402558,2195.566800015513,19974.945147679326
1769003128,50,,Aggregated,24.900000,0.200000,30,48,60,67,120,320,1800,2000,2200,2200,2200,976,15,30,116.80051946698724,5.043599987402558,2195.566800015513,19837.991803278688
1769003129,50,,Aggregated,23.900000,0.100000,30,50,60,67,120,280,1800,2000,2200,2200,2200,1002,17,30,114.7311495007304,5.043599987402558,2195.566800015513,19965.501996007984
1769003130,50,,Aggregated,24.100000,0.100000,30,48,60,66,120,250,1800,2000,2200,2200,2200,1022,17,30,113.08058346357423,5.043599987402558,2195.566800015513,20054.54109589041
1769003131,50,,Aggregated,24.300000,0.100000,30,47,60,66,110,240,1800,2000,2200,2200,2200,1048,17,30,110.88575782412742,5.043599987402558,2195.566800015513,20290.810114503816
1769003132,50,,Aggregated,24.500000,0.300000,30,47,60,66,110,240,1700,2000,2200,2200,2200,1075,17,30,109.29651348800182,5.043599987402558,2195.566800015513,20657.527441860464
1769003133,50,,Aggregated,25.300000,0.300000,30,48,60,66,100,240,1700,2000,2200,2200,2200,1099,17,30,107.78565295679356,5.043599987402558,2195.566800015513,20724.789808917198
1769003134,50,,Aggregated,24.200000,0.300000,30,50,60,66,100,230,1700,2000,2200,2200,2200,1119,19,30,106.77154477168324,5.043599987402558,2195.566800015513,20773.051831992852
1769003135,50,,Aggregated,24.600000,0.300000,31,50,60,66,100,220,1700,2000,2200,2200,2200,1145,19,31,105.32532785986103,5.043599987402558,2195.566800015513,20969.867248908296
1769003136,50,,Aggregated,24.100000,0.300000,31,50,60,66,98,220,1700,2000,2200,2200,2200,1171,21,31,103.84089701067748,5.043599987402558,2195.566800015513,20963.95559350982
1769003137,50,,Aggregated,23.800000,0.400000,31,50,60,66,95,210,1700,2000,2200,2200,2200,1191,22,31,102.73963005843437,5.043599987402558,2195.566800015513,21115.942905121745
1769003138,50,,Aggregated,24.200000,0.600000,31,49,60,65,94,210,1700,2000,2200,2200,2200,1221,22,31,101.165483046394,5.043599987402558,2195.566800015513,21290.785421785422
1769003139,50,,Aggregated,24.200000,0.700000,31,50,60,66,89,210,1700,2000,2200,2200,2200,1242,22,31,100.25548003194497,5.043599987402558,2195.566800015513,21378.287439613527
1769003140,50,,Aggregated,24.400000,0.700000,31,50,60,65,88,210,1700,2000,2200,2200,2200,1267,23,31,99.02959289631531,5.043599987402558,2195.566800015513,21354.29123914759
1769003141,50,,Aggregated,24.000000,0.700000,31,50,60,64,87,210,1700,2000,2200,2200,2200,1294,23,31,97.73289667667535,5.043599987402558,2195.566800015513,21403.132148377124
1769003142,50,,Aggregated,24.100000,0.600000,31,48,59,64,86,210,1700,2000,2200,2200,2200,1320,23,31,96.47776787846162,5.043599987402558,2195.566800015513,21713.967424242423
1769003143,50,,Aggregated,23.500000,0.600000,31,48,59,64,84,200,1700,2000,2200,2200,2200,1344,23,31,95.33089918128705,5.043599987402558,2195.566800015513,21953.93005952381
1769003144,50,,Aggregated,24.100000,0.600000,31,48,59,64,84,190,1600,2000,2200,2200,2200,1369,23,31,94.33176910133598,5.043599987402558,2195.566800015513,22127.943754565375
1769003145,50,,Aggregated,24.000000,0.600000,31,48,59,63,81,180,1600,2000,2200,2200,2200,1394,23,31,93.27705286919166,5.043599987402558,2195.566800015513,22354.410329985654
1769003146,50,,Aggregated,24.400000,0.600000,31,48,59,64,82,180,1600,1900,2200,2200,2200,1414,23,31,92.67296060803511,5.043599987402558,2195.566800015513,22514.29207920792
